,account_id,district_id,frequency,date
3716,2656,1,POPLATEK MESICNE,970218
3717,5445,72,POPLATEK MESICNE,970219
3718,3188,24,POPLATEK MESICNE,970220
3719,3236,52,POPLATEK MESICNE,970220
3720,2766,31,POPLATEK MESICNE,970220
3721,1447,65,POPLATEK MESICNE,970220
3722,3331,16,POPLATEK MESICNE,970220
3723,4268,77,POPLATEK MESICNE,970220
3724,1524,6,POPLATEK MESICNE,970220
3725,4746,54,POPLATEK MESICNE,970221
3726,3337,58,POPLATEK PO OBRATU,970222
3727,323,52,POPLATEK MESICNE,970223
3728,2016,1,POPLATEK MESICNE,970223
3729,226,70,POPLATEK MESICNE,970223
3730,5180,54,POPLATEK MESICNE,970224
3731,1619,38,POPLATEK MESICNE,970224
3732,2661,1,POPLATEK MESICNE,970225
3733,1818,54,POPLATEK MESICNE,970225
3734,2937,1,POPLATEK MESICNE,970225
3735,2194,54,POPLATEK MESICNE,970225
3736,1336,5,POPLATEK MESICNE,970226
3737,2325,55,POPLATEK MESICNE,970226
3738,292,49,POPLATEK MESICNE,970226
3739,2797,74,POPLATEK MESICNE,970226
3740,1736,74,POPLATEK MESICNE,970226
3741,2405,64,POPLATEK MESICNE,970227
3742,2415,16,POPLATEK MESICNE,970227
3743,3851,1,POPLATEK MESICNE,970227
3744,2782,1,POPLATEK MESICNE,970227
3745,195,70,POPLATEK MESICNE,970227
3746,2380,46,POPLATEK MESICNE,970227
3747,1928,70,POPLATEK MESICNE,970302
3748,3242,28,POPLATEK MESICNE,970302
3749,3541,70,POPLATEK MESICNE,970302
3750,3652,36,POPLATEK MESICNE,970302
3751,2024,20,POPLATEK MESICNE,970302
3752,919,62,POPLATEK MESICNE,970303
3753,1096,34,POPLATEK MESICNE,970303
3754,1215,65,POPLATEK MESICNE,970304
3755,6306,64,POPLATEK MESICNE,970304
3756,2089,29,POPLATEK TYDNE,970305
3757,850,25,POPLATEK MESICNE,970307
3758,1668,62,POPLATEK MESICNE,970307
3759,2224,46,POPLATEK PO OBRATU,970308
3760,3574,72,POPLATEK MESICNE,970308
3761,6061,1,POPLATEK MESICNE,970308
3762,2270,14,POPLATEK MESICNE,970308
3763,214,22,POPLATEK MESICNE,970309
3764,3031,51,POPLATEK MESICNE,970310
3765,1746,1,POPLATEK MESICNE,970311
3766,64,64,POPLATEK MESICNE,970311
3767,3842,1,POPLATEK MESICNE,970312
3768,3971,75,POPLATEK MESICNE,970313
3769,405,55,POPLATEK MESICNE,970313
3770,600,46,POPLATEK MESICNE,970313
3771,1740,57,POPLATEK MESICNE,970313
3772,2672,59,POPLATEK MESICNE,970314
3773,114,60,POPLATEK MESICNE,970314
3774,2760,10,POPLATEK MESICNE,970314
3775,2597,31,POPLATEK MESICNE,970316
3776,2908,61,POPLATEK MESICNE,970316
3777,191,41,POPLATEK MESICNE,970317
3778,2354,7,POPLATEK MESICNE,970317
3779,3782,9,POPLATEK TYDNE,970317
3780,3328,1,POPLATEK MESICNE,970317
3781,3083,66,POPLATEK MESICNE,970318
3782,1199,50,POPLATEK MESICNE,970318
3783,10652,1,POPLATEK MESICNE,970318
3784,2690,66,POPLATEK MESICNE,970319
3785,2495,70,POPLATEK MESICNE,970319
3786,8505,70,POPLATEK MESICNE,970320
3787,304,4,POPLATEK MESICNE,970320
3788,8926,1,POPLATEK MESICNE,970321
3789,578,28,POPLATEK TYDNE,970321
3790,1363,11,POPLATEK MESICNE,970323
3791,1165,44,POPLATEK MESICNE,970323
3792,85,68,POPLATEK MESICNE,970323
3793,749,38,POPLATEK MESICNE,970323
3794,8026,36,POPLATEK MESICNE,970323
3795,3332,17,POPLATEK MESICNE,970325
3796,3739,1,POPLATEK MESICNE,970325
3797,1907,1,POPLATEK MESICNE,970325
3798,1976,26,POPLATEK MESICNE,970325
3799,3658,24,POPLATEK MESICNE,970325
3800,3581,66,POPLATEK MESICNE,970326
3801,1466,69,POPLATEK TYDNE,970326
3802,3176,26,POPLATEK MESICNE,970326
3803,1459,12,POPLATEK MESICNE,970326
3804,1321,60,POPLATEK MESICNE,970327
3805,2966,33,POPLATEK MESICNE,970327
3806,157,11,POPLATEK MESICNE,970328
3807,2158,38,POPLATEK MESICNE,970329
3808,2843,30,POPLATEK MESICNE,970329
3809,3266,14,POPLATEK MESICNE,970329
3810,2048,76,POPLATEK MESICNE,970330
3811,442,54,POPLATEK MESICNE,970330
3812,3885,51,POPLATEK MESICNE,970401
3813,1863,62,POPLATEK MESICNE,970401
3814,9167,56,POPLATEK MESICNE,970402
3815,2874,32,POPLATEK MESICNE,970402
3816,3695,30,POPLATEK MESICNE,970402
3817,10068,1,POPLATEK MESICNE,970402
3818,2725,52,POPLATEK MESICNE,970402
3819,2899,40,POPLATEK MESICNE,970403
3820,144,10,POPLATEK TYDNE,970403
3821,1933,35,POPLATEK MESICNE,970404
3822,1034,73,POPLATEK MESICNE,970404
3823,49,1,POPLATEK MESICNE,970406
3824,1594,15,POPLATEK MESICNE,970406
3825,1138,41,POPLATEK MESICNE,970407
3826,3544,33,POPLATEK MESICNE,970407
3827,1636,53,POPLATEK MESICNE,970408
3828,10812,16,POPLATEK MESICNE,970408
3829,2165,51,POPLATEK MESICNE,970408
3830,3460,16,POPLATEK MESICNE,970408
3831,4208,1,POPLATEK MESICNE,970408
3832,2954,1,POPLATEK MESICNE,970408
3833,843,6,POPLATEK MESICNE,970409
3834,2901,1,POPLATEK MESICNE,970409
3835,1734,37,POPLATEK MESICNE,970410
3836,2466,39,POPLATEK MESICNE,970411
3837,476,69,POPLATEK MESICNE,970411
3838,1407,19,POPLATEK PO OBRATU,970411
3839,1598,15,POPLATEK MESICNE,970412
3840,2166,71,POPLATEK MESICNE,970412
3841,1259,72,POPLATEK MESICNE,970412
3842,927,69,POPLATEK MESICNE,970412
3843,2575,72,POPLATEK MESICNE,970413
3844,4467,17,POPLATEK TYDNE,970413
3845,1253,5,POPLATEK MESICNE,970413
3846,1281,8,POPLATEK MESICNE,970414
3847,1915,2,POPLATEK MESICNE,970414
3848,3716,1,POPLATEK MESICNE,970414
3849,1560,62,POPLATEK MESICNE,970414
3850,4725,73,POPLATEK MESICNE,970414
3851,1665,73,POPLATEK MESICNE,970415
3852,12,21,POPLATEK MESICNE,970415
3853,3398,43,POPLATEK MESICNE,970415
3854,4475,72,POPLATEK MESICNE,970416
3855,2586,57,POPLATEK MESICNE,970416
3856,189,76,POPLATEK MESICNE,970416
3857,3077,64,POPLATEK MESICNE,970416
3858,3634,21,POPLATEK MESICNE,970416
3859,3897,13,POPLATEK MESICNE,970416
3860,2055,37,POPLATEK MESICNE,970417
3861,3012,49,POPLATEK MESICNE,970418
3862,1035,73,POPLATEK MESICNE,970418
3863,1687,23,POPLATEK MESICNE,970418
3864,407,72,POPLATEK TYDNE,970418
3865,2744,70,POPLATEK TYDNE,970419
3866,3194,11,POPLATEK MESICNE,970419
3867,109,53,POPLATEK MESICNE,970420
3868,1198,70,POPLATEK MESICNE,970420
3869,3830,56,POPLATEK MESICNE,970420
3870,3692,70,POPLATEK MESICNE,970421
3871,3217,75,POPLATEK PO OBRATU,970423
3872,453,75,POPLATEK MESICNE,970424
3873,2539,24,POPLATEK MESICNE,970424
3874,794,63,POPLATEK MESICNE,970424
3875,636,75,POPLATEK MESICNE,970424
3876,309,14,POPLATEK MESICNE,970425
3877,873,73,POPLATEK MESICNE,970426
3878,589,1,POPLATEK MESICNE,970426
3879,9484,5,POPLATEK MESICNE,970426
3880,3052,44,POPLATEK MESICNE,970426
3881,10134,22,POPLATEK MESICNE,970426
3882,3846,61,POPLATEK MESICNE,970427
3883,912,65,POPLATEK MESICNE,970427
3884,2080,74,POPLATEK MESICNE,970427
3885,2857,19,POPLATEK MESICNE,970428
3886,647,1,POPLATEK MESICNE,970428
3887,2952,65,POPLATEK MESICNE,970428
3888,240,72,POPLATEK MESICNE,970428
3889,1693,1,POPLATEK PO OBRATU,970429
3890,2612,1,POPLATEK MESICNE,970429
3891,3104,1,POPLATEK MESICNE,970429
3892,1488,25,POPLATEK MESICNE,970429
3893,2451,54,POPLATEK MESICNE,970429
3894,10257,27,POPLATEK MESICNE,970501
3895,1024,19,POPLATEK MESICNE,970502
3896,2173,64,POPLATEK MESICNE,970502
3897,98,55,POPLATEK MESICNE,970502
3898,3119,33,POPLATEK MESICNE,970502
3899,1230,1,POPLATEK MESICNE,970503
3900,2594,19,POPLATEK PO OBRATU,970503
3901,3773,10,POPLATEK MESICNE,970504
3902,3635,10,POPLATEK MESICNE,970504
3903,293,1,POPLATEK MESICNE,970504
3904,1178,41,POPLATEK MESICNE,970504
3905,3988,23,POPLATEK MESICNE,970504
3906,2816,74,POPLATEK MESICNE,970504
3907,722,38,POPLATEK PO OBRATU,970504
3908,2184,6,POPLATEK MESICNE,970507
3909,10022,1,POPLATEK MESICNE,970507
3910,1385,53,POPLATEK MESICNE,970508
3911,3506,70,POPLATEK MESICNE,970508
3912,316,62,POPLATEK MESICNE,970508
3913,3711,3,POPLATEK MESICNE,970508
3914,1982,6,POPLATEK MESICNE,970508
3915,2071,35,POPLATEK MESICNE,970508
3916,2800,41,POPLATEK MESICNE,970508
3917,997,54,POPLATEK MESICNE,970508
3918,367,23,POPLATEK MESICNE,970509
3919,2141,21,POPLATEK MESICNE,970509
3920,2127,1,POPLATEK MESICNE,970509
3921,3214,67,POPLATEK MESICNE,970510
3922,250,56,POPLATEK MESICNE,970510
3923,3742,59,POPLATEK MESICNE,970511
3924,3577,74,POPLATEK MESICNE,970511
3925,2448,23,POPLATEK MESICNE,970511
3926,1130,1,POPLATEK MESICNE,970511
3927,2118,42,POPLATEK MESICNE,970511
3928,2005,16,POPLATEK MESICNE,970511
3929,475,3,POPLATEK MESICNE,970511
3930,6922,3,POPLATEK TYDNE,970512
3931,3122,74,POPLATEK MESICNE,970512
3932,282,69,POPLATEK MESICNE,970512
3933,3140,3,POPLATEK MESICNE,970513
3934,3790,1,POPLATEK TYDNE,970513
3935,5164,5,POPLATEK MESICNE,970513
3936,8149,64,POPLATEK PO OBRATU,970514
3937,2900,20,POPLATEK MESICNE,970514
3938,383,38,POPLATEK MESICNE,970515
3939,1953,9,POPLATEK TYDNE,970515
3940,3344,70,POPLATEK MESICNE,970515
3941,139,38,POPLATEK TYDNE,970515
3942,1808,28,POPLATEK MESICNE,970516
3943,3299,11,POPLATEK TYDNE,970516
3944,1697,63,POPLATEK MESICNE,970517
3945,2392,1,POPLATEK MESICNE,970518
3946,8713,53,POPLATEK MESICNE,970518
3947,3403,63,POPLATEK MESICNE,970520
3948,1424,32,POPLATEK MESICNE,970520
3949,2366,68,POPLATEK MESICNE,970520
3950,2668,21,POPLATEK MESICNE,970520
3951,2698,49,POPLATEK MESICNE,970521
3952,3872,25,POPLATEK MESICNE,970521
3953,10343,8,POPLATEK MESICNE,970522
3954,2743,51,POPLATEK MESICNE,970522
3955,834,3,POPLATEK MESICNE,970523
3956,1956,63,POPLATEK MESICNE,970523
3957,4729,66,POPLATEK MESICNE,970523
3958,760,1,POPLATEK MESICNE,970524
3959,2324,1,POPLATEK MESICNE,970524
3960,7559,56,POPLATEK MESICNE,970524
3961,9208,29,POPLATEK MESICNE,970524
3962,3163,41,POPLATEK MESICNE,970524
3963,3732,21,POPLATEK MESICNE,970525
3964,1710,74,POPLATEK MESICNE,970525
3965,868,1,POPLATEK MESICNE,970526
3966,534,1,POPLATEK MESICNE,970526
3967,3662,4,POPLATEK MESICNE,970526
3968,11053,46,POPLATEK MESICNE,970527
3969,3172,77,POPLATEK MESICNE,970527
3970,3905,54,POPLATEK PO OBRATU,970528
3971,464,43,POPLATEK MESICNE,970528
3972,1574,75,POPLATEK MESICNE,970528
3973,2891,42,POPLATEK MESICNE,970528
3974,2860,54,POPLATEK TYDNE,970530
3975,10679,1,POPLATEK MESICNE,970530
3976,5,15,POPLATEK MESICNE,970530
3977,4130,70,POPLATEK MESICNE,970601
3978,4527,9,POPLATEK MESICNE,970601
3979,3951,22,POPLATEK MESICNE,970602
3980,3700,1,POPLATEK MESICNE,970603
3981,2564,36,POPLATEK MESICNE,970603
3982,3202,8,POPLATEK MESICNE,970604
3983,879,9,POPLATEK MESICNE,970604
3984,2404,8,POPLATEK MESICNE,970605
3985,1537,54,POPLATEK MESICNE,970606
3986,3768,52,POPLATEK MESICNE,970606
3987,5944,27,POPLATEK MESICNE,970606
3988,9673,76,POPLATEK MESICNE,970607
3989,229,1,POPLATEK MESICNE,970607
3990,614,25,POPLATEK MESICNE,970607
3991,1724,48,POPLATEK MESICNE,970607
3992,1185,12,POPLATEK MESICNE,970607
3993,349,72,POPLATEK MESICNE,970608
3994,682,54,POPLATEK MESICNE,970608
3995,291,7,POPLATEK MESICNE,970608
3996,3211,72,POPLATEK MESICNE,970609
3997,3060,73,POPLATEK MESICNE,970609
3998,4471,4,POPLATEK TYDNE,970609
3999,2956,15,POPLATEK MESICNE,970610
4000,2019,64,POPLATEK MESICNE,970611
4001,1491,47,POPLATEK MESICNE,970611
4002,3496,42,POPLATEK MESICNE,970611
4003,1841,36,POPLATEK MESICNE,970612
4004,7180,7,POPLATEK TYDNE,970612
4005,5648,59,POPLATEK MESICNE,970613
4006,2509,43,POPLATEK MESICNE,970613
4007,2878,1,POPLATEK MESICNE,970614
4008,1015,1,POPLATEK MESICNE,970614
4009,1753,71,POPLATEK MESICNE,970614
4010,2372,1,POPLATEK MESICNE,970615
4011,6097,29,POPLATEK MESICNE,970615
4012,2720,2,POPLATEK TYDNE,970616
4013,2006,25,POPLATEK MESICNE,970616
4014,3953,1,POPLATEK MESICNE,970616
4015,2135,51,POPLATEK MESICNE,970617
4016,1551,72,POPLATEK MESICNE,970618
4017,1095,54,POPLATEK MESICNE,970618
4018,3703,74,POPLATEK MESICNE,970618
4019,3719,37,POPLATEK MESICNE,970619
4020,2057,1,POPLATEK MESICNE,970620
4021,2560,15,POPLATEK MESICNE,970620
4022,3986,19,POPLATEK MESICNE,970620
4023,4858,67,POPLATEK MESICNE,970621
4024,1354,31,POPLATEK MESICNE,970621
4025,3262,23,POPLATEK MESICNE,970622
4026,3100,65,POPLATEK MESICNE,970622
4027,1839,5,POPLATEK MESICNE,970622
4028,3996,1,POPLATEK MESICNE,970622
4029,622,24,POPLATEK MESICNE,970622
4030,2340,14,POPLATEK MESICNE,970622
4031,641,40,POPLATEK MESICNE,970622
4032,3461,8,POPLATEK MESICNE,970623
4033,672,53,POPLATEK MESICNE,970623
4034,8645,60,POPLATEK MESICNE,970623
4035,438,37,POPLATEK MESICNE,970623
4036,2443,46,POPLATEK MESICNE,970625
4037,4309,74,POPLATEK TYDNE,970625
4038,3075,71,POPLATEK MESICNE,970625
4039,2200,1,POPLATEK MESICNE,970626
4040,3245,45,POPLATEK MESICNE,970626
4041,2806,53,POPLATEK MESICNE,970626
4042,556,12,POPLATEK MESICNE,970626
4043,4301,1,POPLATEK MESICNE,970626
4044,4156,42,POPLATEK MESICNE,970627
4045,1921,42,POPLATEK MESICNE,970627
4046,2939,5,POPLATEK MESICNE,970628
4047,3665,28,POPLATEK MESICNE,970628
4048,3524,66,POPLATEK MESICNE,970628
4049,5196,13,POPLATEK TYDNE,970629
4050,2883,77,POPLATEK MESICNE,970629
4051,1346,74,POPLATEK MESICNE,970701
4052,1514,7,POPLATEK MESICNE,970701
4053,3154,1,POPLATEK MESICNE,970702
4054,2081,36,POPLATEK MESICNE,970702
4055,1255,68,POPLATEK MESICNE,970702
4056,2208,7,POPLATEK MESICNE,970702
4057,1284,55,POPLATEK MESICNE,970702
4058,8153,9,POPLATEK MESICNE,970702
4059,7721,13,POPLATEK MESICNE,970703
4060,3889,16,POPLATEK MESICNE,970703
4061,3085,66,POPLATEK MESICNE,970703
4062,768,26,POPLATEK MESICNE,970703
4063,8919,62,POPLATEK MESICNE,970703
4064,185,32,POPLATEK MESICNE,970704
4065,4150,65,POPLATEK MESICNE,970705
4066,10774,46,POPLATEK MESICNE,970705
4067,2728,52,POPLATEK TYDNE,970706
4068,1339,76,POPLATEK MESICNE,970706
4069,1929,1,POPLATEK MESICNE,970706
4070,3433,73,POPLATEK MESICNE,970707
4071,2337,65,POPLATEK MESICNE,970707
4072,3,5,POPLATEK MESICNE,970707
4073,2093,64,POPLATEK MESICNE,970707
4074,3906,52,POPLATEK MESICNE,970708
4075,3529,12,POPLATEK MESICNE,970708
4076,864,72,POPLATEK MESICNE,970708
4077,4336,2,POPLATEK MESICNE,970708
4078,1647,1,POPLATEK MESICNE,970709
4079,2169,57,POPLATEK MESICNE,970709
4080,258,64,POPLATEK MESICNE,970709
4081,1110,54,POPLATEK MESICNE,970710
4082,105,21,POPLATEK MESICNE,970710
4083,2992,43,POPLATEK MESICNE,970711
4084,11317,50,POPLATEK MESICNE,970711
4085,1681,68,POPLATEK MESICNE,970711
4086,3428,27,POPLATEK MESICNE,970712
4087,679,22,POPLATEK MESICNE,970712
4088,10644,16,POPLATEK MESICNE,970712
4089,2182,22,POPLATEK MESICNE,970712
4090,9560,1,POPLATEK MESICNE,970713
4091,3985,1,POPLATEK MESICNE,970713
4092,3833,77,POPLATEK MESICNE,970713
4093,705,35,POPLATEK MESICNE,970714
4094,2447,38,POPLATEK MESICNE,970714
4095,2452,1,POPLATEK MESICNE,970714
4096,469,72,POPLATEK MESICNE,970714
4097,483,70,POPLATEK MESICNE,970715
4098,2678,1,POPLATEK MESICNE,970715
4099,2183,54,POPLATEK MESICNE,970717
4100,7052,55,POPLATEK PO OBRATU,970717
4101,680,17,POPLATEK MESICNE,970718
4102,284,54,POPLATEK MESICNE,970718
4103,1027,68,POPLATEK MESICNE,970718
4104,1995,54,POPLATEK MESICNE,970718
4105,211,28,POPLATEK MESICNE,970719
4106,1432,27,POPLATEK MESICNE,970719
4107,2369,49,POPLATEK MESICNE,970719
4108,3867,1,POPLATEK MESICNE,970719
4109,1890,1,POPLATEK TYDNE,970720
4110,2204,9,POPLATEK MESICNE,970720
4111,970,18,POPLATEK MESICNE,970720
4112,5290,34,POPLATEK MESICNE,970721
4113,2316,1,POPLATEK MESICNE,970721
4114,611,46,POPLATEK MESICNE,970721
4115,1794,74,POPLATEK MESICNE,970723
4116,801,16,POPLATEK MESICNE,970723
4117,3057,9,POPLATEK MESICNE,970723
4118,2196,11,POPLATEK MESICNE,970724
4119,2646,6,POPLATEK MESICNE,970724
4120,2722,69,POPLATEK MESICNE,970724
4121,2679,67,POPLATEK MESICNE,970724
4122,2587,1,POPLATEK MESICNE,970725
4123,3346,1,POPLATEK MESICNE,970725
4124,1454,46,POPLATEK MESICNE,970725
4125,2197,46,POPLATEK MESICNE,970726
4126,1776,36,POPLATEK MESICNE,970727
4127,547,24,POPLATEK MESICNE,970727
4128,5758,44,POPLATEK MESICNE,970728
4129,3185,45,POPLATEK MESICNE,970729
4130,1950,70,POPLATEK MESICNE,970801
4131,811,14,POPLATEK TYDNE,970801
4132,3381,68,POPLATEK MESICNE,970802
4133,1522,48,POPLATEK MESICNE,970802
4134,41,72,POPLATEK MESICNE,970802
4135,4533,68,POPLATEK MESICNE,970803
4136,3343,1,POPLATEK MESICNE,970803
4137,3686,77,POPLATEK MESICNE,970803
4138,2927,37,POPLATEK MESICNE,970804
4139,4091,9,POPLATEK MESICNE,970804
4140,6602,74,POPLATEK MESICNE,970804
4141,2558,46,POPLATEK MESICNE,970804
4142,3208,29,POPLATEK MESICNE,970804
4143,1389,34,POPLATEK MESICNE,970805
4144,1033,32,POPLATEK MESICNE,970805
4145,2449,23,POPLATEK MESICNE,970805
4146,2000,5,POPLATEK MESICNE,970806
4147,3724,16,POPLATEK MESICNE,970806
4148,3281,1,POPLATEK MESICNE,970806
4149,326,61,POPLATEK MESICNE,970806
4150,307,26,POPLATEK MESICNE,970807
4151,1951,23,POPLATEK MESICNE,970807
4152,4445,47,POPLATEK MESICNE,970807
4153,2338,59,POPLATEK MESICNE,970808
4154,1319,56,POPLATEK PO OBRATU,970808
4155,311,50,POPLATEK MESICNE,970808
4156,3293,1,POPLATEK MESICNE,970808
4157,1648,40,POPLATEK MESICNE,970808
4158,38,19,POPLATEK TYDNE,970808
4159,1434,70,POPLATEK MESICNE,970808
4160,7437,19,POPLATEK TYDNE,970808
4161,4784,46,POPLATEK MESICNE,970808
4162,2644,1,POPLATEK MESICNE,970808
4163,785,21,POPLATEK TYDNE,970809
4164,2776,23,POPLATEK MESICNE,970810
4165,5572,15,POPLATEK MESICNE,970811
4166,3046,74,POPLATEK MESICNE,970811
4167,2138,75,POPLATEK MESICNE,970811
4168,1662,1,POPLATEK MESICNE,970811
4169,386,1,POPLATEK MESICNE,970811
4170,591,1,POPLATEK MESICNE,970812
4171,792,3,POPLATEK MESICNE,970813
4172,1043,1,POPLATEK MESICNE,970813
4173,9433,59,POPLATEK MESICNE,970814
4174,509,36,POPLATEK MESICNE,970814
4175,1747,30,POPLATEK MESICNE,970814
4176,2073,59,POPLATEK MESICNE,970814
4177,3097,66,POPLATEK MESICNE,970814
4178,3062,17,POPLATEK MESICNE,970815
4179,1355,1,POPLATEK MESICNE,970816
4180,1881,60,POPLATEK MESICNE,970817
4181,2595,1,POPLATEK MESICNE,970817
4182,13,76,POPLATEK MESICNE,970817
4183,996,47,POPLATEK MESICNE,970818
4184,37,20,POPLATEK MESICNE,970818
4185,2829,66,POPLATEK MESICNE,970818
4186,529,39,POPLATEK MESICNE,970818
4187,1857,37,POPLATEK MESICNE,970818
4188,9140,32,POPLATEK MESICNE,970818
4189,2485,41,POPLATEK MESICNE,970818
4190,2607,1,POPLATEK MESICNE,970819
4191,653,27,POPLATEK MESICNE,970819
4192,10799,76,POPLATEK MESICNE,970819
4193,1567,10,POPLATEK MESICNE,970819
4194,1845,47,POPLATEK MESICNE,970820
4195,1181,69,POPLATEK MESICNE,970820
4196,3070,56,POPLATEK MESICNE,970821
4197,645,70,POPLATEK MESICNE,970821
4198,1795,53,POPLATEK MESICNE,970821
4199,2442,14,POPLATEK MESICNE,970821
4200,2845,62,POPLATEK MESICNE,970821
4201,8639,46,POPLATEK MESICNE,970822
4202,4003,25,POPLATEK MESICNE,970822
4203,3537,45,POPLATEK MESICNE,970822
4204,2394,62,POPLATEK MESICNE,970823
4205,859,13,POPLATEK MESICNE,970826
4206,3798,15,POPLATEK MESICNE,970827
4207,2317,68,POPLATEK MESICNE,970828
4208,3828,44,POPLATEK MESICNE,970828
4209,2422,27,POPLATEK MESICNE,970829
4210,3556,58,POPLATEK MESICNE,970829
4211,1154,5,POPLATEK TYDNE,970829
4212,3901,12,POPLATEK MESICNE,970830
4213,3950,48,POPLATEK MESICNE,970901
4214,2142,42,POPLATEK MESICNE,970901
4215,2492,73,POPLATEK MESICNE,970901
4216,45,64,POPLATEK MESICNE,970902
4217,2172,1,POPLATEK MESICNE,970902
4218,909,30,POPLATEK MESICNE,970902
4219,10243,44,POPLATEK MESICNE,970903
4220,1026,20,POPLATEK MESICNE,970903
4221,3444,53,POPLATEK TYDNE,970904
4222,1764,68,POPLATEK MESICNE,970904
4223,4158,27,POPLATEK MESICNE,970904
4224,585,4,POPLATEK MESICNE,970904
4225,5698,1,POPLATEK MESICNE,970904
4226,178,59,POPLATEK MESICNE,970906
4227,2079,55,POPLATEK MESICNE,970906
4228,2480,35,POPLATEK MESICNE,970907
4229,2444,76,POPLATEK MESICNE,970907
4230,3516,36,POPLATEK TYDNE,970907
4231,1303,23,POPLATEK MESICNE,970908
4232,783,1,POPLATEK MESICNE,970908
4233,1729,53,POPLATEK MESICNE,970908
4234,1790,70,POPLATEK MESICNE,970908
4235,2351,74,POPLATEK MESICNE,970908
4236,2997,40,POPLATEK MESICNE,970909
4237,10650,76,POPLATEK MESICNE,970909
4238,2684,7,POPLATEK MESICNE,970910
4239,2459,55,POPLATEK MESICNE,970910
4240,1240,1,POPLATEK MESICNE,970911
4241,1783,70,POPLATEK MESICNE,970911
4242,7156,71,POPLATEK MESICNE,970911
4243,1085,42,POPLATEK MESICNE,970911
4244,677,70,POPLATEK MESICNE,970913
4245,6505,7,POPLATEK MESICNE,970913
4246,402,68,POPLATEK MESICNE,970914
4247,9156,18,POPLATEK MESICNE,970914
4248,3987,25,POPLATEK MESICNE,970914
4249,3852,20,POPLATEK MESICNE,970914
4250,384,24,POPLATEK TYDNE,970914
4251,1946,46,POPLATEK MESICNE,970916
4252,3603,3,POPLATEK MESICNE,970917
4253,1872,61,POPLATEK MESICNE,970917
4254,3671,21,POPLATEK MESICNE,970917
4255,735,70,POPLATEK MESICNE,970917
4256,3274,76,POPLATEK MESICNE,970917
4257,5870,75,POPLATEK MESICNE,970917
4258,5283,15,POPLATEK MESICNE,970918
4259,1438,23,POPLATEK TYDNE,970918
4260,328,1,POPLATEK MESICNE,970918
4261,118,68,POPLATEK MESICNE,970918
4262,387,72,POPLATEK MESICNE,970919
4263,3300,71,POPLATEK MESICNE,970919
4264,3657,62,POPLATEK MESICNE,970919
4265,823,71,POPLATEK MESICNE,970919
4266,1876,1,POPLATEK MESICNE,970920
4267,2765,69,POPLATEK MESICNE,970920
4268,3463,38,POPLATEK MESICNE,970921
4269,3103,1,POPLATEK PO OBRATU,970921
4270,1101,4,POPLATEK MESICNE,970922
4271,179,1,POPLATEK TYDNE,970922
4272,3610,1,POPLATEK MESICNE,970922
4273,1814,17,POPLATEK MESICNE,970923
4274,1718,71,POPLATEK MESICNE,970923
4275,16,12,POPLATEK MESICNE,970923
4276,4616,1,POPLATEK MESICNE,970924
4277,3757,64,POPLATEK MESICNE,970924
4278,2942,44,POPLATEK MESICNE,970924
4279,89,68,POPLATEK MESICNE,970925
4280,3106,12,POPLATEK TYDNE,970926
4281,2312,65,POPLATEK MESICNE,970926
4282,177,1,POPLATEK MESICNE,970926
4283,4128,64,POPLATEK MESICNE,970926
4284,2846,1,POPLATEK MESICNE,970927
4285,1443,54,POPLATEK MESICNE,970927
4286,1992,48,POPLATEK MESICNE,970927
4287,755,38,POPLATEK MESICNE,970927
4288,7274,11,POPLATEK MESICNE,970928
4289,3383,29,POPLATEK MESICNE,970928
4290,2461,1,POPLATEK MESICNE,970928
4291,3916,8,POPLATEK MESICNE,970928
4292,2745,60,POPLATEK MESICNE,970928
4293,10152,34,POPLATEK MESICNE,970928
4294,2007,45,POPLATEK MESICNE,970929
4295,1064,70,POPLATEK MESICNE,970929
4296,2370,51,POPLATEK MESICNE,971001
4297,1379,47,POPLATEK MESICNE,971001
4298,1313,45,POPLATEK MESICNE,971001
4299,129,74,POPLATEK MESICNE,971001
4300,6866,14,POPLATEK MESICNE,971002
4301,4132,36,POPLATEK MESICNE,971002
4302,2136,75,POPLATEK MESICNE,971002
4303,2036,70,POPLATEK MESICNE,971003
4304,3401,38,POPLATEK TYDNE,971004
4305,1596,70,POPLATEK MESICNE,971005
4306,4116,6,POPLATEK MESICNE,971005
4307,3342,59,POPLATEK MESICNE,971006
4308,2715,42,POPLATEK MESICNE,971006
4309,4143,55,POPLATEK MESICNE,971007
4310,2133,11,POPLATEK MESICNE,971007
4311,2069,72,POPLATEK MESICNE,971008
4312,205,1,POPLATEK MESICNE,971008
4313,1150,29,POPLATEK MESICNE,971008
4314,1608,26,POPLATEK MESICNE,971008
4315,1494,1,POPLATEK MESICNE,971008
4316,2272,48,POPLATEK MESICNE,971008
4317,2634,45,POPLATEK MESICNE,971008
4318,745,43,POPLATEK MESICNE,971009
4319,3813,1,POPLATEK MESICNE,971009
4320,1342,9,POPLATEK MESICNE,971009
4321,121,55,POPLATEK MESICNE,971011
4322,1727,9,POPLATEK MESICNE,971011
4323,2097,46,POPLATEK MESICNE,971011
4324,133,64,POPLATEK TYDNE,971011
4325,2897,51,POPLATEK MESICNE,971011
4326,5708,64,POPLATEK TYDNE,971012
4327,7049,69,POPLATEK MESICNE,971012
